case,method,n_nodes,total_time,minibatch,iter_times,tau,loss,accuracy
1,klag,5,10,3,5,255,779.0078035946219,0.776
1,klag,5,10,3,5,260,767.2179198915342,0.7744
1,klag,5,10,3,5,265,752.1519178776566,0.7745
1,klag,5,10,3,5,270,735.2334989465235,0.7747
1,klag,5,10,3,5,275,720.2006216077915,0.774
1,klag,5,10,3,5,280,703.7283953656931,0.7741
1,klag,5,10,3,5,285,691.6416889685851,0.7736
1,klag,5,10,3,5,290,675.7580724199213,0.7739
1,klag,5,10,3,5,295,662.2025726411825,0.774
1,klag,5,10,3,5,300,643.6878128284822,0.7734
1,klag,5,10,3,5,305,630.9002365312175,0.7731
1,klag,5,10,3,4,310,58.75783715233439,0.7626
1,klag,5,10,3,4,315,58.22159729738748,0.7623
1,klag,5,10,3,4,320,57.66663602526273,0.762
1,klag,5,10,3,4,325,56.8633612739028,0.761
1,klag,5,10,3,4,330,55.92159552404793,0.762
1,klag,5,10,3,4,335,55.29903382307728,0.7622
1,klag,5,10,3,4,340,54.85604426895776,0.7608
1,klag,5,10,3,4,345,54.302350630306094,0.7608
1,klag,5,10,3,4,350,53.57501087020516,0.7603
1,klag,5,10,3,4,355,52.80201350970123,0.7605
1,klag,5,10,3,4,360,52.10720705259662,0.7603
